id,neighbourhood_cleansed,room_type,property_type,accommodates,bedrooms,bathrooms,beds,amenities_count,price,availability_365,review_scores_rating,number_of_reviews,reviews_per_month,host_is_superhost,instant_bookable,high_price_listing
46270205,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,8,3.0,2.0,4.0,46,335.0,320,4.84,43,0.74,1.0,1,1
1405586636440951504,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,12,4.0,2.0,6.0,25,335.0,365,4.33,3,0.71,0.0,0,1
800755,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,70,334.0,288,4.96,484,3.16,1.0,0,1
5783504,ΑΚΡΟΠΟΛΗ,Entire home/apt,Entire rental unit,6,2.0,2.0,6.0,57,334.0,323,5.0,153,1.74,1.0,0,1
38013373,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,6,3.0,3.5,4.0,50,334.0,308,4.81,127,1.74,,1,1
572865287334433056,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire serviced apartment,4,2.0,2.0,2.0,51,334.0,75,4.63,8,0.21,1.0,1,1
800567878485722089,ΙΛΙΣΙΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,41,334.0,360,5.0,1,0.04,1.0,1,1
42290551,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire home,8,5.0,3.0,7.0,77,333.0,57,4.42,19,0.65,0.0,1,1
1050454701399138795,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire home,4,2.0,2.0,2.0,14,333.0,356,,0,,0.0,0,1
1075682076631464707,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,6,3.0,2.5,3.0,47,333.0,77,4.96,69,3.62,1.0,0,1
1251713167324481561,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,37,333.0,318,,0,,0.0,0,1
1166370599041716164,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire home,6,2.0,1.0,4.0,45,332.0,337,,0,,0.0,0,1
50296100,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,5,2.0,1.0,3.0,31,331.0,331,4.97,97,1.91,1.0,1,1
1071565284838127989,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,Room in hotel,5,2.0,1.0,2.0,29,331.0,268,,0,,0.0,0,1
28634342,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,10,4.0,3.5,6.0,49,330.0,181,4.97,69,0.82,1.0,1,1
46131802,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,35,330.0,355,5.0,1,0.07,1.0,1,1
53125568,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,2.0,3.0,20,330.0,364,,0,,1.0,1,1
1014385875413119142,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,3.0,2.0,3.0,32,330.0,36,5.0,54,2.97,1.0,0,1
1273736747153368013,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,7,3.0,2.0,4.0,8,330.0,357,5.0,1,0.13,0.0,1,1
1447593788566592332,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire serviced apartment,16,6.0,6.0,12.0,33,330.0,246,,0,,0.0,0,1
1041960740963535949,ΖΑΠΠΕΙΟ,Entire home/apt,Entire rental unit,6,3.0,1.5,4.0,60,329.0,306,4.86,7,0.34,1.0,1,1
24624146,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire home,5,2.0,2.0,2.0,46,328.0,336,4.97,111,1.25,1.0,1,1
1379551578761943739,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire home,16,6.0,6.0,8.0,7,328.0,246,,0,,1.0,1,1
27246550,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Hotel room,Room in aparthotel,2,1.0,1.0,1.0,15,326.0,325,,0,,0.0,1,1
51500891,ΓΚΑΖΙ,Entire home/apt,Entire rental unit,8,2.0,2.0,4.0,64,326.0,349,4.75,4,0.11,1.0,1,1
23332765,ΑΚΡΟΠΟΛΗ,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,49,325.0,143,4.99,137,1.5,1.0,0,1
36440918,ΘΗΣΕΙΟ,Entire home/apt,Entire home,9,4.0,3.0,5.0,57,325.0,214,4.9,502,6.68,1.0,1,1
46014679,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,1.0,3.0,40,325.0,357,5.0,4,0.07,1.0,1,1
50233033,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,1,1.0,1.0,1.0,37,325.0,365,,0,,1.0,0,1
1160750450290533127,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire home,2,1.0,1.0,1.0,18,325.0,325,,0,,0.0,0,1
1336179086315969301,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,Room in hotel,2,1.0,1.0,1.0,20,325.0,327,,0,,0.0,1,1
1455058611870040590,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,31,325.0,362,5.0,1,1.0,1.0,1,1
1466471604984350471,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,7,2.0,1.0,2.0,28,325.0,329,,0,,0.0,0,1
39849809,ΠΕΔΙΟ ΑΡΕΩΣ,Entire home/apt,Entire serviced apartment,6,3.0,3.5,3.0,34,324.0,334,4.93,14,0.36,1.0,0,1
1039009426789911992,ΝΕΟΣ ΚΟΣΜΟΣ,Private room,Room in hotel,3,1.0,1.0,1.0,9,324.0,298,5.0,1,0.81,0.0,1,1
18521768,ΘΗΣΕΙΟ,Entire home/apt,Entire rental unit,6,3.0,2.0,4.0,39,323.0,122,5.0,11,0.11,1.0,0,1
607197403644732330,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,6,2.0,1.0,1.0,63,323.0,317,4.96,23,0.57,1.0,1,1
34751602,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,36,321.0,341,5.0,1,0.02,0.0,1,1
572285778933779145,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire serviced apartment,4,2.0,2.0,2.0,49,321.0,74,,0,,1.0,1,1
887473534028530749,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,9,4.0,2.0,9.0,60,321.0,90,4.96,161,5.71,1.0,1,1
17418913,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,6,2.0,1.0,4.0,32,320.0,89,,0,,0.0,0,1
39128229,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,25,320.0,349,5.0,7,0.11,1.0,1,1
1215725714470942477,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,8,2.0,2.0,4.0,51,320.0,117,5.0,1,0.27,1.0,0,1
45729281,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,63,319.0,207,4.99,144,2.6,1.0,0,1
985250141064822900,ΑΚΡΟΠΟΛΗ,Entire home/apt,Entire rental unit,6,3.0,3.5,3.0,52,319.0,249,5.0,2,0.16,1.0,1,1
23000192,ΑΚΡΟΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,1.0,4.0,39,318.0,288,4.99,359,3.91,1.0,1,1
29118807,ΖΑΠΠΕΙΟ,Entire home/apt,Entire condo,12,3.0,2.0,8.0,67,318.0,338,4.9,253,3.04,1.0,1,1
36901513,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Hotel room,Room in boutique hotel,4,1.0,1.0,1.0,30,318.0,268,5.0,1,0.01,0.0,1,1
36905271,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Hotel room,Room in boutique hotel,2,1.0,1.0,1.0,34,318.0,268,4.0,1,0.07,0.0,1,1
772499356998706348,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,7,3.0,2.0,3.0,60,318.0,336,4.85,53,1.58,1.0,1,1
895400204774139874,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire home,5,2.0,1.0,5.0,56,318.0,311,4.73,37,1.36,0.0,1,1
1479076560601565051,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,4,2.0,1.5,2.0,9,318.0,329,,0,,1.0,1,1
1068973467594508548,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,31,317.0,94,,0,,0.0,0,1
1465747051476632911,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,Entire home/apt,Entire home,11,3.0,2.0,3.0,37,317.0,305,,0,,0.0,0,1
1066511467398875552,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire home,2,1.0,1.0,1.0,28,316.0,347,,0,,0.0,0,1
1413038154918462434,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire serviced apartment,4,1.0,1.0,2.0,43,316.0,338,,0,,0.0,1,1
1216176,ΑΚΡΟΠΟΛΗ,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,24,315.0,252,4.92,281,1.89,0.0,0,1
5652131,ΘΗΣΕΙΟ,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,17,315.0,353,5.0,9,0.23,0.0,1,1
13169260,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,4,2.0,2.0,2.0,45,315.0,291,4.91,81,0.73,1.0,1,1
44515755,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,16,4.0,3.5,9.0,28,315.0,364,4.0,5,0.12,0.0,0,1
845647990960733085,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire home,8,4.0,4.0,7.0,43,315.0,234,5.0,8,0.26,,1,1
877251943800944064,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,2,0.0,1.0,,42,315.0,343,,0,,0.0,1,1
1350056337709275278,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,5,2.0,2.0,3.0,34,315.0,334,,0,,0.0,1,1
887390282101154291,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,66,314.0,345,5.0,2,0.09,,1,1
1466283991377591215,ΘΗΣΕΙΟ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,33,314.0,361,,0,,0.0,1,1
848466290549143476,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Private room,Room in hotel,2,1.0,1.0,2.0,43,313.0,356,,0,,1.0,1,1
998974724186588039,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,7,4.0,2.5,4.0,46,313.0,347,4.94,18,0.98,1.0,1,1
39546940,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,57,312.0,298,5.0,99,1.38,1.0,0,1
663025330615026435,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire loft,16,0.0,1.0,2.0,20,312.0,269,5.0,3,0.09,0.0,0,1
838904718321690336,ΖΑΠΠΕΙΟ,Entire home/apt,Entire rental unit,6,2.0,1.5,2.0,70,312.0,360,5.0,2,0.06,1.0,1,1
1391186990351233284,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Private room,Private room in rental unit,1,1.0,1.0,1.0,7,312.0,87,,0,,0.0,0,1
29119475,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,16,5.0,2.5,10.0,63,311.0,329,4.87,269,3.22,1.0,1,1
1209206993685304791,ΖΑΠΠΕΙΟ,Entire home/apt,Entire rental unit,7,2.0,3.0,3.0,50,311.0,334,4.98,53,3.93,1.0,1,1
986038924609839070,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,Room in hotel,2,1.0,1.0,1.0,27,310.0,332,,0,,0.0,1,1
1097924425698691663,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire home,6,2.0,3.0,3.0,42,310.0,0,,0,,0.0,0,1
1182436215524861080,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,56,310.0,341,5.0,12,0.86,1.0,1,1
1207360182153090407,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire home,10,5.0,3.0,6.0,14,310.0,296,4.83,6,0.49,1.0,1,1
45644836,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,1.0,3.0,43,309.0,353,4.85,13,0.22,1.0,1,1
667275131351714437,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire condo,6,3.0,2.0,3.0,54,309.0,363,5.0,5,0.14,,0,1
39548240,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire serviced apartment,7,3.0,1.0,5.0,48,308.0,275,5.0,7,0.18,0.0,1,1
40692233,ΙΛΙΣΙΑ,Entire home/apt,Entire rental unit,8,4.0,4.0,6.0,44,308.0,258,4.92,24,0.35,1.0,0,1
892646832611391549,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,14,5.0,4.0,7.0,42,308.0,130,4.84,31,1.24,1.0,1,1
1478933706953351172,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,8,3.0,2.0,5.0,43,308.0,347,5.0,5,4.41,1.0,1,1
14333096,ΑΚΡΟΠΟΛΗ,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,66,307.0,122,5.0,1,0.04,0.0,0,1
33951438,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,10,4.0,2.0,8.0,31,307.0,272,4.84,163,2.6,1.0,1,1
27473911,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,6,3.0,2.5,4.0,49,306.0,341,4.94,127,1.47,,0,1
39069205,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,16,306.0,171,,0,,0.0,0,1
685131986319436270,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,8,4.0,4.5,4.0,53,306.0,325,4.87,106,2.83,,1,1
862897505768806913,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,44,306.0,357,,0,,1.0,1,1
887459956058362510,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,10,3.0,4.0,5.0,32,306.0,99,4.9,51,1.81,1.0,1,1
938312328130787800,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,6,3.0,2.0,3.0,28,306.0,355,,0,,0.0,1,1
1248490299471823944,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,44,306.0,337,5.0,1,1.0,0.0,1,1
1319310938469013772,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire condo,8,3.0,3.0,6.0,40,306.0,151,4.9,21,2.86,1.0,1,1
1396955449922999784,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire rental unit,7,2.0,3.0,4.0,21,306.0,35,,0,,0.0,1,1
635346250959611360,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire serviced apartment,8,3.0,3.0,5.0,68,305.0,308,4.98,47,1.31,1.0,1,1
925477604223385671,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,34,305.0,270,5.0,1,0.09,1.0,1,1
933916560124030480,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,43,305.0,352,,0,,1.0,1,1
1305893396922698581,ΖΑΠΠΕΙΟ,Entire home/apt,Entire condo,4,2.0,1.0,2.0,51,305.0,304,5.0,79,8.06,1.0,1,1
1335317378292077451,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,12,4.0,4.0,8.0,10,305.0,356,4.33,6,1.22,0.0,0,1
1467227869490878143,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,6,2.0,1.0,2.0,22,305.0,342,,0,,0.0,0,1
20880570,ΑΚΡΟΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,2.0,2.0,53,304.0,145,5.0,135,1.48,1.0,0,1
21831529,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,Entire rental unit,15,6.0,2.5,11.0,58,304.0,342,4.92,311,3.26,,1,1
53125251,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,20,304.0,355,5.0,3,0.08,1.0,1,1
570137840339950184,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,48,304.0,87,,0,,1.0,1,1
801123668018859928,ΙΛΙΣΙΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,42,304.0,361,4.33,3,0.11,1.0,1,1
825284072131367208,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire townhouse,7,3.0,3.5,0.0,58,304.0,326,4.97,39,1.29,1.0,1,1
1084664144703208948,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,8,3.0,2.0,3.0,51,304.0,244,4.83,35,1.85,0.0,1,1
1240399106064270704,ΣΤΑΔΙΟ,Entire home/apt,Entire rental unit,7,3.0,3.0,4.0,42,304.0,333,5.0,5,0.45,0.0,1,1
1454867114857900852,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,43,304.0,360,5.0,2,1.2,1.0,1,1
22681145,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,7,3.0,2.0,6.0,29,303.0,350,4.86,141,1.53,0.0,1,1
23279476,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,5,3.0,2.5,3.0,10,303.0,364,,0,,0.0,0,1
38822180,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,49,303.0,115,5.0,1,0.02,0.0,0,1
810080579852049465,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,30,303.0,86,4.86,36,1.14,1.0,1,1
1116571915261491570,ΘΗΣΕΙΟ,Entire home/apt,Entire rental unit,8,2.0,2.0,4.0,31,303.0,356,,0,,1.0,1,1
1197971926854422708,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire home,8,3.0,2.0,4.0,25,303.0,102,5.0,5,0.34,0.0,1,1
24439052,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,8,4.0,3.5,5.0,47,302.0,308,4.84,206,2.3,1.0,1,1
27043012,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,6,2.0,1.5,3.0,41,302.0,304,4.92,130,1.51,0.0,1,1
30012109,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,13,3.0,2.0,7.0,68,302.0,340,4.91,340,4.08,1.0,1,1
848443176630168475,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Private room,Room in hotel,3,1.0,1.0,2.0,44,302.0,342,5.0,1,0.04,1.0,1,1
1143252119626657954,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Private room,Private room in rental unit,2,1.0,1.0,1.0,25,302.0,194,4.83,6,0.42,0.0,1,1
1465980225432661134,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,8,4.0,3.0,6.0,51,302.0,311,,0,,0.0,0,1
26022897,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,6,2.0,2.0,3.0,55,301.0,312,4.94,113,1.28,1.0,1,1
35852677,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,6,1.0,2.0,2.0,48,301.0,319,4.89,19,0.3,,1,1
51292053,ΓΚΑΖΙ,Private room,Private room in home,2,1.0,1.5,1.0,31,301.0,365,4.58,19,0.51,0.0,0,1
628166529003576711,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire townhouse,9,2.0,2.0,4.0,55,301.0,0,4.88,8,0.2,1.0,0,1
671479384541286517,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,Room in aparthotel,2,1.0,1.0,1.0,23,301.0,357,5.0,2,0.09,,1,1
1501317000225166020,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,Room in hotel,4,1.0,1.0,1.0,25,301.0,336,,0,,0.0,1,1
5662266,ΑΚΡΟΠΟΛΗ,Entire home/apt,Entire home,4,2.0,1.5,3.0,47,300.0,363,4.89,19,0.15,0.0,0,1
14533431,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,5,2.0,1.0,3.0,12,300.0,357,4.87,15,0.14,0.0,1,1
16685148,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,6,2.0,1.0,4.0,15,300.0,363,,0,,0.0,1,1
19052735,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,6,2.0,0.0,4.0,19,300.0,338,5.0,4,0.04,0.0,1,1
22661664,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,6,3.0,2.0,4.0,38,300.0,304,4.99,67,0.74,0.0,0,1
27736231,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire rental unit,3,0.0,1.0,2.0,33,300.0,365,4.86,205,2.37,0.0,0,1
35801057,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,53,300.0,269,4.94,151,2.02,1.0,0,1
39524331,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,51,300.0,296,4.96,25,0.35,1.0,1,1
651291278605604936,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,25,300.0,82,4.91,11,0.34,,1,1
715244982658735979,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire serviced apartment,4,1.0,1.0,2.0,50,300.0,328,5.0,15,0.45,1.0,1,1
1197922149911532494,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,30,300.0,206,,0,,0.0,0,1
1250510697861024353,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,6,2.0,1.0,2.0,6,300.0,155,,0,,0.0,1,1
1262879811222932536,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire home,6,3.0,2.0,6.0,33,300.0,357,5.0,4,0.92,0.0,0,1
27246305,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Hotel room,Room in aparthotel,2,1.0,1.0,1.0,20,299.0,338,,0,,0.0,1,1
689078338594191962,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,5,2.0,2.0,3.0,50,299.0,346,4.89,73,1.91,1.0,1,1
